,Title,Year,Genre,Synopsis,IMDb id
609,The Wanderer,2010,"Action, Horror, Sci-Fi","In a post-apocalyptic future, a biological warfare program gone wrong leaves only four survivors defending themselves from ""the infected"" - mindless killers. As they struggle to survive and make sense of what is happening, they find another survivor, intent on revealing the truth.",1646969
610,The Director's Angst,2015,"Drama, Romance","Joy can't let go of her ex, but doesn't seem to be able to fall for the new guy. In the meantime she keeps having casual sex with strangers.",4715082
611,Gibor Ba'Ananim,2018,"Drama, Thriller",A Lebanese informer and an Israeli Mossad agent are trapped together in a safehouse where nothing is safe and no one can be trusted.,8814298
612,Stalin's Disciples,1986,"Drama, Thriller","The year is 1965. Rachel Brener is one of 3 young Mossad agents team who caught ""The Surgeon of Birkenau"" - a Nazi monster who was never brought to trial in Israel. The official reason was that he was shot as he attempted escape while being held by his Israeli captive (kiddenappers) in a safe house somewhere in Europe. Today, 35 years after the well communicated story of the death of the monster, a small article appears in a local unimportant paper in a Kyiv, Ukraine. Surprisingly the Surgeon is alive and is willing to admit his crimes against the human race and especially the Jews. The 3 older x Mossad agents who are in their late 60th became aware to this unfortunate threatening knowledge. The fact was that the ""Surgeon"" managed to escape from his guards- our 3 agents by wounding the woman who was not alert enough. Now that the old story came up to live again in a completely different version, they needed to cover their asses and secure their lives, reputation and the story they have invented. They decided to act and take the law into their hands by completing their old assignment to eliminate ""the Surgeon of Birkenau"", before the big lie will come out to the open. They decided that Rachel is the one to carry out the mission. Her daughter Sarah has written about her mother's story, unaware that it is not the truth. Rachel owes that job to her country, friends but especially herself. She will not be able to live with 35 years of terrible lies. Will the respected old lady be able to become once more a cold blooded hit woman and fulfill her destiny and mission to society and to herself?::Evanstone",0144021
613,Beyond the Walls II,1992,Drama,"Newly discharged from the Israeli Army, Ra'ed, a Bedouin from an unrecognized village in the Negev desert, is determined to save his family's failing herd of sheep, about to be sold. He plans to live off the herd by starting a roadside Bedouin hospitality restaurant.::Haifa Film Festival",0143647
614,Seven Days in Elul,1999,"Drama, Music, Romance",NA,0205407
615,Weekend Circles,1980,"Drama, History","The eve of Independence Day. The police suspect Eli, a disabled army veteran, has hidden bombs around his house. His brother Arnon is brought to the scene to help and get him out of their childhood house. Throughout the negotiations we wander the line between past and present and go back in time to the family's home, the eve of the Six Day War. The brother's memories from those times and the events that happened to their family reveal a harsh reality that raises tough questions about the ethics and morale of the decision makers involved with the real estate management of the country. These events will set and shape their lives forever.::Anonymous",0147020
616,Campaign,1997,Drama,"Dusk presents several interlinked stories of Israeli reality, all occurring on the same day and all dealing with a crucial moment in the relationship between parents and children.",0145689
617,Low Tide,2017,Comedy,NA,4679938
618,Still Walking,2010,Drama,NA,1810722
619,Gehalim Iohashot,2005,NA,NA,1410360
620,Bazdmeg,2019,Drama,NA,10679838
621,Lo L'Shidur,1981,Drama,"Clara, a Polish born Jew, living in Tel Aviv of the 1970's, has her ideas about how people should behave, and runs everybody's life accordingly: her husband, her sisters, their husbands, their children, her brother who lives in London (probably because it was the only way to get away from her...). Whenever something ""improper"" does happen, Clara's way of handling it is simply to shove it under the carpet and ignore it completely, as if it never happened. 3 basic rules, are, of course: 1. Never marry some one ""under"" your class (Or the class you think you are). 2. Never become pregnant out of wedlock and 3. No Abortions. As one may expect, everything crumbles when her niece gives her no option, but to break at least one of those rules.::rzg@iec.co.il",0125844
622,Sweet and Sour,1979,Drama,"An aging Israeli unemployed director, manages to maneuver his way into getting a job directing a stage show. For the leading role he casts a young male street performer.",0145050
623,White Lies,1999,"Action, Drama, Thriller","This feature was shot in the midst of some of Europe's most stunning scenery. The story focuses on the efforts of an espionage agent, played by Italian heartthrob Fabio Testi, to secure a uranium shipment that has been targeted by an enemy power.::Anonymous",0213246
624,"The Good, the Bad, and the Not So Bad",1986,Drama,"In the city of Jaffa; a young girl plans to run away with her secret lover, when a tragedy forever changes the course of their lives.",0094170
625,Life: Round 2,,"Comedy, Drama",A bar mitzvah mishap causes a major rift in a devout Orthodox community in Jerusalem.,6892222
626,Wasserman - The Rain Man,2005,"Biography, Drama","Two doctors from Tel Aviv join 'Doctors Without Borders' and travel to Thailand to help out Cambodian refugees. They leave their daughter, Aya (aged 10) at a kibbutz where the children are housed by age, but not gender. Not only does she have to get used to dealing with a lot of children, making friends and enemies, she has to get used to sharing her room with boys. And sharing the showers with them too.::Gord - the Mad Doctor",7061170
627,The Artifact,(II,Drama,"Micha (36), an impoverished Israeli poetry writer, who washes dishes at the local pub, decides one day to donate his heart, and that way help his mother. But he runs away in the middle of the operation. Micha doesn't know if he still has his heart. Now begins his journey between reality and dream, to find the truth about his existence. On the way he meets a string of characters, some of whom will help, while others will try to stop him from revealing the light.",9515282
628,Donnez-moi dix hommes désespérés,1962,"Drama, Fantasy, Romance","A boy and an adult witch live in the same building in Tel Aviv. The boy falls in love with the new girl who came to the neighborhood, a retired witch. The connection between the two teaches both that in love there is no magic.",0225543
629,A Boy and a Camel,1968,"Biography, Drama, War","A famous Chicago lawyer loses family and fortune, moves to 19th Century Jerusalem and establishes a religious colony that provides food and shelter to those of 3 faiths.",0139232
630,Jewish Vendetta,1999,"Comedy, Romance",An Israeli diplomat romances a young woman on the condition that he not be seen.,0135566
631,Three and One,1974,Drama,NA,0175161
632,Crows,1988,Drama,"Palestinian testimonies collected after the second Intifada revealed a harsh daily life reality that, for Israelis, had always belonged to the ""others"" - the Palestinians - and hence was denied. A few years later, trespassing what had been taboo until then, Israeli officers who served during the Intifada told of their memories. Memories of violence, of suffering, of humiliation. The stories from both sides matched. Against the backdrop of local empty landscapes, an Israeli officer remembers... a Palestinian civilian remembers as well. A journey into the collective memory of Palestine and Israel takes place.::Anonymous",0092803
633,Coffee,2010,"Animation, Adventure, Comedy",5 IVF embryos embark on a journey to find their mother.,6037090
634,Eastern Wind,1982,Drama,Young Palestinian ends up in a hospital after the bomb he set to explode during a party for the Israelis explodes before he leaves. Sympathetic physician tries to convince him to give up on his destructive ways while he still can.,0084047
635,Perfect Strangers,2021,Drama,"A story of tragedy, hope and joy- a journalist's extraordinary experience in the West Bank near the security wall dividing Arab and Jewish land, as he befriends a silent young Arab boy- Said-who spends his time making and flying kites. Welcomed as a guest in the boy's home, he learns of the terrible events in the family's past- but nothing prepares him for the true importance of Said's kites as children's hopes and dreams can fly higher than any wall.::Ira Trattner",14037312
636,Another World,2014,Drama,NA,1920846
637,People That Are Not Me,2016,Drama,NA,5069012
638,Shelter,2017,Drama,NA,6249434
639,Sallah,1964,Drama,"During the Second Lebanon War, Motti and Keren, a young orthodox couple from the North of Israel, looks for a place to stay to escape the bombings and stress of their hometown near the border. They end up at the heart of suburbia, in Tel Aviv, at the bourgeois apartment Yali and Boaz. The spacious apartment suddenly seems crowded and small when tensions between the couples begin to mount. The situation is further complicated as Keren's obvious pregnancy adds to the pain of Boaz and Yali, who cannot have children of their own. The shifting relationships between the four serve to examine the tensions and complexities of Israeli society today.::Haifa Film Festival",0058541
