,Title,Year,Genre,Synopsis,IMDb id
462,A Green Chariot,2005,Drama,"A divorced Israeli woman hires a single African woman as a nanny, and soon the two women form a passionate friendship that leads to a romantic relationship.",2151741
463,Atalia,1984,"Drama, Family, Sport","Yonatan, Michal's dad, turned orthodox and left her family when she was very yang. 7 years later, when he appears at her mother's funeral, all the anger and tensions in the family are brought up again. Michal on the other hand, is very curious, and tries to find a way to communicate with her father. They find common interest in competitive swimming, a hobby that Michal picked up, and which her father, as it turn out, used to be a serious contestant in.::Adi Barash",0143119
464,Mountain,2015,Comedy,"The Dealers tells the story of Rami and Avishay, 27 years old friends that share an apartment in a small Jerusalem neighborhood. They spend their days smoking and playing in a soccer team with other losers, which its coach Zvika is determined to take the ""Jerusalem neighborhood cup"" with. In need for money they get entangled in a drug deal with Sagi, a local gangster, which forces them to learn the hard way about taking responsibility, loyalty, and friendship. The movie is a humorous view of the colorful, multi culture, unique and somehow funny Israeli society.::Sagi Azulay",4917622
465,Super Boy,1998,Comedy,The Schwartz Dinasty belong to a long tradition of Jewish rabbis. The grandfathers took their faith and turned it into deeds coming to the Land of Israel to start a new life and build a country.,0162678
466,Nipagesh Basivuv,1987,"Action, Drama",NA,0096924
467,Man Without a Cell Phone,2010,"Action, Drama",One dramatic evening mixes the fates of three young women who live in the same apartment building in a big city.,1728240
468,Lool,1988,Drama,"A story of the influence of modern life on a woman, who meets a man in a sculptor's studio, has an affair, and is found dead.",0151382
469,Dreams of Innocence,1994,"Drama, History",NA,0111200
470,Ariana,1971,"Comedy, Drama",NA,0066782
471,Children of the Fall: Director's Cut,2017,Drama,"Saul, fortyish, a melancholic dreamer, decides to visit his father whom he hasn't seen in five years, and whom he blames for all his ills. He discovers a possible new life...",9209702
472,Drifting,1982,Musical,"Nati Ornan, an unknown musician and failed lover, lives in a grey world. During the day he is a genuine loser who lives with his mother and plays the part of a vacuum cleaner in a children's play. At night he is the leader of a rebellious Indy band that is overlooked by the establishment and the public. His pitiful personal and professional life propels Nati into creating a dark and narcissistic split personality known as Gotel Botel. Gotel brings Nati greatness: he avenges his enemies, creates a successful underground show and conquers the heart of Ayelet, Nati's secret love. As expected of an Indy band, its band members are just as weird. Hila, his good friend and show manager, dreams of hitting the charts. Tal, the band's guitarist, is torn between his love of music and his wife who demands that he grow up. Noa is the anarchistic cello player who goes on a rampage of urban terror. Gotel makes Nati's dreams come true, but Nati isn't all that sure this is a good thing. Nati and Ayelet's relationship deteriorates as a result of Gotel's megalomaniacal and violent nature. The show becomes a hit but is commercialized and Nati starts losing his grip on reality. Nati and Gotel head to battle, but this time they are against one. Nati must choose. Will he remain loyal to his art or will he sacrifice himself for success? The film tells the sad story of the world of commercial art, in which the greatest danger is the loss of one's identity. It is a world which loses its color from day to day, where weird characters are the only hope for individuality. The movie is inspired by the anarchism of its characters and thus creates a wild circus of diverse genres. The movie consists of a fictional script embedded with genuine actors, locations, situations and archives based on three years of filming the actual band. As the character of Gotel takes hold of Nati, the fiction takes hold of the documentary reality until they both merge into one solid half-truth. The film is an attempt to present the alternative culture in its roughest form. It is a world of sub-culture, a world in which people don't try to disguise their deviations. On the contrary, they praise them. It is a colorful and free universe that collapses time after time due to a more conservative reality.::Daniel Sivan",0085990
473,Al Techaki Li,2022,"Crime, Drama","Deals with violence that exists in Israeli society, through a chance meeting between a man and a woman who go on to develop a complex and anti-social relationship.",19364090
474,Beep,1997,"Comedy, Drama, Musical","Topele recreates in loving detail the economically poor but culturally rich world of the ""shtedtl"" or small town, with its bustling marketplace, muddy duck pond, and vodka-guzzling police officer. The story centers on a nine-year-old boy who uses illegal means to obtain the object of his greatest desire-a pocketknife.",0162878
475,Laces,2018,Drama,A unique Israeli/Palestinian cooperation.,8524318
476,Lebanon,2009,"Adventure, Drama, Romance",The challenges of Uriel Goldstein a Jewish man in the Nazi Germany and a mexican artist Luciano in Berlin waging a symbolic battle between ideologies of our time.,1483831
477,Paradise Now,2005,"Drama, History","The eve of Independence Day. The police suspect Eli, a disabled army veteran, has hidden bombs around his house. His brother Arnon is brought to the scene to help and get him out of their childhood house. Throughout the negotiations we wander the line between past and present and go back in time to the family's home, the eve of the Six Day War. The brother's memories from those times and the events that happened to their family reveal a harsh reality that raises tough questions about the ethics and morale of the decision makers involved with the real estate management of the country. These events will set and shape their lives forever.::Anonymous",0445620
478,Invisibles,2014,Drama,"Dusk presents several interlinked stories of Israeli reality, all occurring on the same day and all dealing with a crucial moment in the relationship between parents and children.",4036334
479,The Kind Words,2015,Comedy,NA,3809478
480,David & Kamal,2011,Drama,NA,1790672
481,Arabani,2013,NA,NA,2994212
482,It Rained All Night the Day I Left,1980,Drama,NA,0077428
483,Back to Maracanã,2018,Drama,"Micha (36), an impoverished Israeli poetry writer, who washes dishes at the local pub, decides one day to donate his heart, and that way help his mother. But he runs away in the middle of the operation. Micha doesn't know if he still has his heart. Now begins his journey between reality and dream, to find the truth about his existence. On the way he meets a string of characters, some of whom will help, while others will try to stop him from revealing the light.",8420768
484,The Uranium Conspiracy,1978,"Drama, Fantasy, Romance","A boy and an adult witch live in the same building in Tel Aviv. The boy falls in love with the new girl who came to the neighborhood, a retired witch. The connection between the two teaches both that in love there is no magic.",0078447
485,Beneath the Silence,2016,"Biography, Drama, War","A famous Chicago lawyer loses family and fortune, moves to 19th Century Jerusalem and establishes a religious colony that provides food and shelter to those of 3 faiths.",5805058
486,Restoration,2011,"Comedy, Romance",An Israeli diplomat romances a young woman on the condition that he not be seen.,1787663
487,Love in Suspenders,2019,Drama,NA,10217148
488,Marriage Agreement,2008,Drama,"Danny Cornish, a sort of stateless man who arranges art exhibits, is called from Tel Aviv to Paris with the news that a great uncle has died, in Birobidjan, the autonomous Jewish zone in Russia, leaving him a valuable art collection and the hand of a huge sculpture of a Golem. The uncle's will instructs Danny to find the rest of the statue, so Danny, who speaks no Russian, embarks on a trip that takes him (and the Golem's hand) to Moscow, St. Petersburg, and Siberia, fumbling with hotel clerks, taxi drivers, and bureaucrats, following leads, and making discoveries about myth, story telling, art, and hope.::<jhailey@hotmail.com>",1397509
